,Datetime,Text,Username,Geolocation
198,2020-06-13 18:29:21+00:00,I don't think so. Only 13% approved of what happened to the Colston statue. ,PafkoBosh,
199,2020-06-13 18:29:18+00:00,"It's not like a ""failure of knowledge"" is something distinct from indifference - if people thought it was a big deal, they'd know about it. Ergo the Colston statue is a physical representation that British slave trading is not viewed as a big deal by society. /2",MariosRichards,
200,2020-06-13 18:29:03+00:00,"Yes, I'll condemn graffiti, although it has brought Churchill's rampant racism into the debate. But Colston, yes, the imagery and fate of the statue was symbolic and fitting.",kieronfinn,
201,2020-06-13 18:28:47+00:00,why are ppl in bristol defending the colston statue?? it’s already down?? wyd lol,HollieHughes99,
202,2020-06-13 18:28:11+00:00,"Been saying this since the Edward Colston statue got ripped down, he’s literally bang on ",LukePinkham,
203,2020-06-13 18:27:32+00:00,#Bristol #Race Bristol mayor: Colston statue removal was act of 'historical poetry' ,FlaShBloGLive,
204,2020-06-13 18:26:48+00:00,Bristol mayor: Colston statue removal was act of 'historical poetry' https://www.theguardian.com/uk-news/2020/jun/13/bristol-mayor-colston-statue-removal-was-act-of-historical-poetry?CMP=share_btn_tw,Timewalkproject,
205,2020-06-13 18:25:40+00:00,Bristol mayor: Colston statue removal was act of 'historical poetry' https://www.theguardian.com/uk-news/2020/jun/13/bristol-mayor-colston-statue-removal-was-act-of-historical-poetry?CMP=share_btn_tw,EmmaArc82222288,
206,2020-06-13 18:24:32+00:00,Conservators @mshedbristol will preserve the graffiti and red paint on the statue of slave trader Edward Colston toppled in Bristol and thrown in the harbor last weekend. Iconoclasm makes new meanings. H/T @MorwennaBlewett and @ATHARProject.,JohnRBlakinger,
207,2020-06-13 18:24:22+00:00,"Aye, that’s my gut feeling too, but the moderate position doesn’t seem to get us anywhere. Colston statue is a great example, people have been trying to get an “oh and slaves” plaque added for years. Right doesn’t play fair. Not sure what the answer is.",bencc,
208,2020-06-13 18:23:46+00:00,Colston’s statue**,MiaOBrienJones,
209,2020-06-13 18:23:27+00:00,"After the Colston statue was drowned in Bristol, Chris was never the same. He kept saying ""that could have been me. I could have been that statue, being rolled into a river."" That moment changed him.",TomMayhew,
210,2020-06-13 18:23:07+00:00,"But i never said that didn’t happen? I know the union jack was burnt, i know his statue was defaced and i know Colston’s was thrown into the harbour, so you still haven’t told me where this lie you’re talking about happened.",MiaOBrienJones,
211,2020-06-13 18:22:02+00:00,Toppled statue of slave trader Colston retrieved from Bristol Harbour ,newsnow9ja,
212,2020-06-13 18:21:50+00:00,Banksy said put the Colston statue back up with the people who dragged it down also cast in bronze,centrist_rascal,
213,2020-06-13 18:18:01+00:00,Daz you would’ve loved the police crowd around the Ex-Edward Colston statue pedestal in Bristol. It was very much like the one on the left,jamesmcdonald98,
214,2020-06-13 18:17:58+00:00,"Spoke to a young woman in Houston who told me she saw video of those white dudes try to pull Colston's statue out of the River Avon. The world is small, especially now.",_RichardHall,
215,2020-06-13 18:16:03+00:00,Bristol mayor: Colston statue removal was act of 'historical poetry' http://dlvr.it/RYZMgp,bluepolitics_,
216,2020-06-13 18:13:00+00:00,"Today's violence used to have different names back in the 1920s, 1930s, 1980s... brown shirts, hooligans, etc... this is no protest, Sir. Why hide your ardent racism behind lies? It's clear to EVERYONE",StatueEdward,
217,2020-06-13 18:12:43+00:00,A vital thread if you want to have any chance of understanding the Colston statue in Bristol ,peterbrownbarra,
218,2020-06-13 18:10:36+00:00,Like 99.999% of the black folks celebrating the falling of Edward Colston's statue in Bristol this guy has no idea of who/what he is urinating on..,druid1111,
219,2020-06-13 18:08:49+00:00,Do you know that there has been a long campaign to remove the Colston statue in Bristol but the 'society' which owns it refused? Did you know that they were then asked to put up a second plaque telling the truth about his history of slave trading and they refused to do that too?,nick4glengate,
220,2020-06-13 18:08:28+00:00,George Floyd was the catalyst for these protests but toppling the Colston statue brought the issue home and made us focus on race issues in the UK. The genie is out of the bottle and therefore whatever you think of how it happened it is a very good thing it did. #C4News,RANTER_DAD,
221,2020-06-13 18:07:29+00:00,It surprising just how many people are quite happy overlooking the fact that Colston was one of histories most prolific slave traders to comemorate his charitable work. I wonder if the same people would be so outspoken to save a statue of Sir Jimmy Savile... ,77McG,
222,2020-06-13 18:07:05+00:00,As someone who used to live in the West Country I can tell you the Colston statue has been problematic for years and years and years. Very nice polite requests have been sent to the Council to ask if adjustments could be made - an explanatory plaque etc - No was the answer. Pity.,UKinSFO,
223,2020-06-13 18:06:34+00:00,There's around 30 defenders of England left in town. More filth than them. Be safe. By the way police can you replace the BLM placards left where Colston's statue was? or did you bag them up and take them away? #BlackLivesMatterUK #DefundThePolice #antifa #ACAB,bristolantifa,
224,2020-06-13 18:02:25+00:00,"Moving statues doesn't destroy history, it changes the present. That Colston statue will be in a museum, and will educate people about our history. I hate the way it was removed, but it doesn't in any way erase or change our history.",NUFCOppy,
225,2020-06-13 18:02:00+00:00,"Anyways, this has been fun but I've got better things to spend my time on. So I'm gunna crack open a few cans and have a chug over that video of the Edward Colston statue being tossed into the harbour. Ciao",theycallmesimo,
226,2020-06-13 18:01:37+00:00,Bristol mayor: Colston statue removal was act of 'historical poetry' ,ofer_n,
227,2020-06-13 18:01:31+00:00,"remain a symbol of virtue, honour, of shared values society respects and cherishes. Other statues, like Colston’s statue, no longer resonate with the community and its shared vision or purpose; indeed, the statue comes to represent all that is unholy within a community and, like",Danaiolos,
228,2020-06-13 18:01:28+00:00,"In Bristol City centre, Nationalist protestor stands on the Edward Colston statue plinth as chants ring out for Winston Churchill?! #bristol #BlackLivesMater #londonriots #londonprotests #farright #Thugs #ColstonHasFallen #Churchill",JerryHicksUnite,
229,2020-06-13 18:00:43+00:00,"Knocking down Colston memorial: no one hurt, nothing other than statue touched, peaceful, no arrests. 'Defending Churchill statue': pissing on a memorial to a policeman who died confronting terrorists, aggression, violence, attacks on police.",johnthejack,
230,2020-06-13 17:59:59+00:00,Opinion | Edward Colston's Toppled Statue Glorified Slavery - Can We Finally talk About The British Empire? The New York Times ,kristenworley,
231,2020-06-13 17:59:02+00:00,Ok condemn the vandalism and destruction of the Colston statue,PbaxterPeter,
232,2020-06-13 17:58:46+00:00,"Yes, and let’s hope too the Colston statue vandals have been arrested by now.",Infiltraiter,
233,2020-06-13 17:58:39+00:00,"In Bristol, England, demonstrators over the weekend toppled a statue of 17th-century slave trader Edward Colston and threw it in the harbour. ",all4women,
234,2020-06-13 17:58:20+00:00,"Definitely not the same case as Edward Colston who's good points some have tried to defend consist of spending some of his profits of slavery on the city. Glad his statue is gone. Going back to Churchill, don't want to see it gone but am not angered by the graffiti either.",High_Command,
235,2020-06-13 17:57:41+00:00,"I know the person who used to be CEO of Common Purpose. That person is now CEO of the Society of Merchant Venturers in Bristol. The people who part funded Colston's statue, and possibly own it. Don't tell Paul Reynolds. It'll fry his brain ",MarcelJewel,
236,2020-06-13 17:54:47+00:00,"Scumbags chanting ‘we’re racist and that’s the way we like it’ during the ‘counter protests’ today. A conversation overheard by a friend detailing how ‘the Colston statue should be replaced by a Golliw*g, that’ll show ‘em’. Clearly, to some, all lives don’t fucking matter. ",ben_errington,
237,2020-06-13 17:54:45+00:00,"How did you deduce their political leanings from that? As others have claimed that it was the Tories that wanted to abolish slavery in this country. So tearing down Colston's statue sounds like something a right-winger would do, by that logic.",halden_matt,
238,2020-06-13 17:53:21+00:00,Bristol mayor: Colston statue removal was act of 'historical poetry' https://www.theguardian.com/uk-news/2020/jun/13/bristol-mayor-colston-statue-removal-was-act-of-historical-poetry?CMP=share_btn_tw,profi_youth,
239,2020-06-13 17:52:25+00:00,"Historical questions are motivated by concerns in the present. What should be done about Colston's statue is a historical question because it requires us to assess his legacy, his significance, the history of the statue, etc..",ls_gibson,
240,2020-06-13 17:51:15+00:00,"The point is that Edward Colston did much good for Bristol, yet they threw his statue in the river after stamping on it &amp; spraying it with graffiti. Many of us remember what Mandela did, his memory still lives on in SA. I think his statue disrespects the memory of those he killed",snicklin1,
241,2020-06-13 17:50:16+00:00,"It's only Colston I've been talking about, along with the statue of the black actor covered in bleach. Regardless of who took the slaves in the first place, he traded them as commodities. Not only him I know. But we can learn about it without a statue still glorifying him in 2020",ReverseGirraffe,
242,2020-06-13 17:49:05+00:00,"Excellent piece by ⁦@jonathanwebber⁩ on Bristol's fallen Colston statue The Quietus | Features | Craft/Work | Bristol’s Innovative Sculpture: Plinth, Statue, Water, &amp; Space ",Storm_Heter,
243,2020-06-13 17:47:02+00:00,Bristol mayor: Colston statue removal was act of 'historical poetry' ,MSPenRosePaper,
244,2020-06-13 17:46:53+00:00,There's scones on the counter in Suggits older and harder than the Colston statue.,chikkinnugger,
245,2020-06-13 17:45:27+00:00,"So, when you say “our” monuments, you’ve got a sense of pride and ownership of the Colston statue; is that right? What is it you’ve always loved and admired about him? Was it the slavery? It was the slavery, wasn’t it?",PhilWhelans,
246,2020-06-13 17:44:23+00:00,"""The glorification of Empire, despite its histories of enslavement, is evident in the plethora of statues to its architects. The toppling of Colston’s statue begins a conversation about how we are shaped by our past and how it configures the present."" ",BenHCarrington,
247,2020-06-13 17:43:22+00:00,"They elected a council majority in 2015 on a manifesto commitment that included removing the statue and renaming Colston Hall. The elected council refused to act on that mandate, so the people did it themselves.",Britestoan,
248,2020-06-13 17:42:16+00:00,"Fantastic thread from the wonderful @mshedbristol If you needed more proof that what happened to Colston's statue was adding to history, not erasing it then look no further. ",SarahVHearne,
249,2020-06-13 17:42:09+00:00,I love Rees' notion of an act of 'historical poetry' - how like a poem 'The world is full of contradictions and truths that are difficult bedfellows...' Bristol mayor: Colston statue removal was act of 'historical poetry' https://www.theguardian.com/uk-news/2020/jun/13/bristol-mayor-colston-statue-removal-was-act-of-historical-poetry?CMP=share_btn_tw,AislinnHunter,
250,2020-06-13 17:40:28+00:00,Bristol City Council: Replace the Colston Statue with a Black Individual - Sign the Petition! http://chng.it/WCX5qpz6 via @UKChange,HorrillSusan,
251,2020-06-13 17:40:13+00:00,"That’s what gets me Things move on. women lived for their family cooking cleaning washing ironing etc, they’ve moved on.Everything has moved on. The thing about Colston was he used lots of his money to educate kids and to give people better health. Hence the statue.",starrybright,
252,2020-06-13 17:39:54+00:00,"The Colston statue was a public statue, so it was owned by the very people that took it down. Town commons are public land. Locals tried to remove it democratically but were ignored. So they took action to enforce the mandate given.",Britestoan,
253,2020-06-13 17:37:20+00:00,"Jokes aside, I thought about this: I knew about Colston and his involvement in the slave trade and that large amounts of Bristol were built up from it. I knew about it mostly because of walking passed the statue, well before the recent events. (1/2)",BlackVirtue,
254,2020-06-13 17:37:07+00:00,Officers stepped in to keep protesters apart when a man started removing placards left by anti-racism protesters at the foot of the Colston statue plinth.,newsmansimon,
255,2020-06-13 17:37:06+00:00,"The event began at noon with a loud parade of bikers on the roads around the cenotaph, just yards from the empty plinth where the #colstonstatue stood.",newsmansimon,
256,2020-06-13 17:35:58+00:00,"Don’t think anyone was cheering on the violence from last week, having said that I completely support the pulling down of Edward Colston’s statue. Let’s not be disingenuous, we all know the type of people who showed up today and the reason.",gary_killington,
257,2020-06-13 17:34:52+00:00,Bristol mayor: Colston statue removal was act of 'historical poetry' https://www.theguardian.com/uk-news/2020/jun/13/bristol-mayor-colston-statue-removal-was-act-of-historical-poetry?CMP=share_btn_tw,SteveHewittUK,
258,2020-06-13 17:33:33+00:00,"Also the Churchill statue WAS vanadlised with ""was a racist"" (because, well, he was, but we censor that part from our school history textbooks) but nobody's seriously going to try and throw it into the river like they did with the Colston statue.",ross_stalker,
259,2020-06-13 17:32:14+00:00,Bristol City Council: Replace the Colston Statue with a Black Individual - Sign the Petition! http://chng.it/BLJQZjLn via @Change,hoseoksunset,
260,2020-06-13 17:31:55+00:00,"wow Karen. The statue of Mr. Colston was built 100+ years after his death. by the charity he set up because of the work he did in the community. it wasn't only slavery, it was trade in alcohol, sugar and much more. he practically built Bristol you toss pot",McSimpDaniels,
261,2020-06-13 17:30:17+00:00,"Edward Colston statue contained hidden magazine from 125 years ago, experts discover ",HitsGoogle,
262,2020-06-13 17:29:08+00:00,"Though the event was largely peaceful, officers stepped in to keep protesters apart when a man started removing placards left by anti-racism protesters at the foot of the Colston statue plinth. He was stopped by others at the rally.",newsmansimon,
263,2020-06-13 17:29:07+00:00,"The event began at noon with a loud parade of bikers on the roads around the cenotaph, just yards from the empty plinth where the statue of Colston stood. They drove off to a round of applause from those gathered at the Cenotaph.",newsmansimon,
264,2020-06-13 17:28:08+00:00,But the biggest prick is SaDick Had he not encouraged thuggery last weekend opposing thugs wouldn't have come today #uselessSadiq provocatively set up a lefty Diversity Commission to rewrite London history after Colston's statue was pulled down by his thuggish mates in Bristol,ArunSAhluwalia,
265,2020-06-13 17:26:25+00:00,"Come on Priti Patel, time for you to show your mettle. You were quick to demand the naming of the Colston statue vandals, it shouldn't be too hard to get the names of these rioters and police assaulters- after all quite a few here are already on the far-right terrorist watch list",terry_dalby,
266,2020-06-13 17:25:28+00:00,"I'm not defending this but, it looks like he's actually going in the corner not on the memorial. Serious point though, it would be a bit hypocritical to charge him, if police are not prepared to charge the protestors in Bristol who attacked the Colston statue.",Matthew_b72,
267,2020-06-13 17:24:36+00:00,"at least spell his name right, its Colston. Mervin Rees has in fact said on the record that he did not support the way the statue was removed. Though he supports the idea of placing it in a museum. Get your facts right!",lotte_hughes,
268,2020-06-13 17:23:52+00:00,"Please if anyone knows anyone who knows anyone etc who took part in pulling down Colston statue &amp; dumping in the river, could you ask them if they would be willing to do interview with me for my YouTube channel? Potentially would like to interview a few Bristolians. Please Rt.",EpicTomorrows,
269,2020-06-13 17:22:31+00:00,"Except the cenotaph is like 20 feet from where the Colston statue was, and 10,000 people marched past it last week without incident. There was also never a protest planned for today. If you were actually from Bristol, you’d know that. Just admit you’re talking shite pal.",katt_j83,
270,2020-06-13 17:21:52+00:00,Bristol mayor: Colston statue removal was act of 'historical poetry' ,amj202012,
271,2020-06-13 17:21:23+00:00,I want to follow around the cops while they are discharging their duties investigating those responsible for re-siting the statue of Colston while playing this on a loud speaker. ,avon_deer,
272,2020-06-13 17:20:26+00:00,"Why not, then can have a horrors theme park and explain why they have been removed. I believe they are leaving Colston's statue the way it is to illustrate the controversy.",Timewalkproject,
273,2020-06-13 17:19:58+00:00,"I hadn’t heard that a copy of *Tit Bits* had been found in the Colston statue until @DigiVictorian’s tweet. Sister magazine to the *Strand*, with some associated #Sherlock Holmesian features - @curly_kate investigated these as part of her PhD at @UOP_EngLit.",CAPittard,
274,2020-06-13 17:18:00+00:00,"How should we critically frame artworks commemorating slave trader Edward Colston in public collections? The statue of Edward Colston thrown into Bristol Harbour. Harry135, CC BY-NC-SA 4.0, source: Wikimedia Commons",artukdotorg,
275,2020-06-13 17:17:24+00:00,"They definitely care about Colston...you know Churchill's been defaced in every major protest right? Selective outrage. They're ""protesting"" thinking BLM is about defacing the Cenotaph and a statue thats already boarded up. Shouldn't they be standing around the cenotaph?",jsi120,
276,2020-06-13 17:15:31+00:00,"There are lots of reasons why somebody might've left a copy of Tit-Bits inside the Colston statue, but here's one explanation: ",DigiVictorian,
277,2020-06-13 17:15:05+00:00,"I don’t think there’s an equivalence between vast majority of last week protestors(including Colston statue, but not Churchill) and those today. The former responding to sense of injustice, whereas those today just looked like they fancied a fight. Thank god football’s back soon",DukeSil11285301,
278,2020-06-13 17:14:50+00:00,"In actual fact the original line only had one 'never', but it's been corrupted over the years, probably so it scans more easily when sung. But it's interesting that a lot of the defences of Colston's statue centred around people 'not knowing any better' at the time.",GregDWordSmith,
279,2020-06-13 17:13:48+00:00,125-year-old magazine found hidden inside toppled Colston statue ,manbuysdog,
280,2020-06-13 17:12:34+00:00,"Colston enslaved and branded 84,000 men, women and children. Legality does not enter into it. The plain fact is that he profited from human misery. It's so morally wrong, a statue of him should be confined to museums that fully contextualise this shameful part of our history.",laurascrivano,
281,2020-06-13 17:11:51+00:00,Big Up the@man like @MarvinJRees Bristol mayor: Colston statue removal was act of 'historical poetry' ,SonatineHQ,
282,2020-06-13 17:10:58+00:00,"The statue of Colston has been retrieved and will be placed into a museum. That means the police, councils, and government have sent out a message that statues can be vandalised and thrown into bodies of water without repercussions. Whose statue do you nominate?",PiersJH,
283,2020-06-13 17:06:51+00:00,Apparently ‘their country’ after #BlackLivesMatter took the Colston statue down. They are there ‘to protect their statues’ but #blacklivesmatter cancelled their peaceful demonstrations as it leaked that this lot were hitting the streets!!,LindseyHWalsh,
284,2020-06-13 17:05:12+00:00,Fascinating to read the history behind the Colston statue #goodriddance,sfella87,
285,2020-06-13 17:04:28+00:00,"Yes. There is a statue to Churchill for reasons that have nothing to do with racism. On the other hand, the only reason that Colston was a benifactor to Bristol was that he was a slaver. The removal of that statue was overdue. 1/2 However...",LazyBeeScripts,
286,2020-06-13 17:04:04+00:00,"I thought something ugly would happen in response to dumping Colston in Bristol Harbour, and here we are. Even worse, they learnt what reagents to use from that dickhead museum curator who clearly believed only BLM would use her ""statue destruction tips"".",_HelenDale,
287,2020-06-13 17:03:24+00:00,This is absolutely excellent on the real reasons Bristol erected a statue of Colston so long after his death ,MarpleLeaf,
288,2020-06-13 17:01:48+00:00,I dislike Johnson but I don't think he went OTT on the damage to the Colston statue,Anthony35369258,
289,2020-06-13 17:00:34+00:00,"""Erected by citizens of Bristol as a memorial of one of the most virtuous and wise sons of their city"". This was the plaque on Colston's statue. Bristol Merchant's society refused to have a second plaque with fuller detail. I would call that celebrating, wouldn't you?",PaulSibert,
290,2020-06-13 17:00:10+00:00,Banksy reveals brilliant plan for Bristol’s toppled Colston Statue: https://bit.ly/2zjdq5R,CreativeBloq,
291,2020-06-13 17:00:04+00:00,"Many ppl wanted that statue gone bc Colston was nothing but a slave trader, on democratic vote it only barely got &gt;50%. Actual black people aren’t “out for you” or whatever.",charli_lot,
292,2020-06-13 16:59:04+00:00,"#BlackLivesMatter statue vandalism is: putting Edward Colston in the dock of his slaveships, calling out Churchill’s racism. The #AllLivesMatter #WhiteLivesMatter protests are like: “yeah! pour acid on that statue of a black man and set the one who sings on fire!”",farringdoner,
293,2020-06-13 16:56:30+00:00,People just don't seem to be able to handle nuance or understand that not all things are equal. See also: pulling down the Colston statue is exactly the same as ISIS in Palmyra.,Long_Tailed_Tit,
294,2020-06-13 16:55:18+00:00,"will @GlasgowCC remove the statue of William of Orange in Cathedral Square as he had links to the slave trade. In 1689 (the same year he took over the British throne) he bought Bristol slave trader Edward Colston's shares in the Royal African Company, or will @ScotTories object",scott4indy,
295,2020-06-13 16:55:10+00:00,"Dont be dramatic, neither the Cenotaph nor Winston Churchill is a statue of Colston. Stick to the point, if there is one No one said remove Colston from history, its impossible anyway. But he shouldn't be put on a pedestal when he's a slaver and nothing else Stick him in a museum",ReverseGirraffe,
296,2020-06-13 16:54:59+00:00,Wow - this thread from @KateWilliamsme #Colston #colstonstatue - great she’s name checked Roger Ball’s research for @BrisRadHis,RuthHecht,
297,2020-06-13 16:53:13+00:00,"We don't worship Edward Colston, either, but the Bristol mob were quite happy to tear down his statue because of links to slavery. If it's okay to do that, why isn't it okay to close mosques? http://www.bbc.co.uk/religion/religions/islam/history/slavery_1.shtml",rjheathfield,
298,2020-06-13 16:52:44+00:00,defined as the people who pulled down the statue of Colston and rolled it into the dock,BrightBraces,
299,2020-06-13 16:52:35+00:00,An excellent and balanced article. He is using BLM to have the discussions about what sort of city Bristol should be. Even as an aging white man that is the sort of leader I would want. Bristol mayor: Colston statue removal was act of 'historical poetry' https://www.theguardian.com/uk-news/2020/jun/13/bristol-mayor-colston-statue-removal-was-act-of-historical-poetry?CMP=share_btn_tw,MdashPix,
300,2020-06-13 16:52:10+00:00,"I couldn't care less weather your a racist or not, but at no point did I acuse you of being one, the statue in Bristol was of Edward Colston, also how do you know that my ancestors were not on one of those boat trips from Africa? Don't make assumptions my friend!",Arsenalobi1,
301,2020-06-13 16:49:24+00:00,Last week @Tobias_Ellwood said ‘we are better than this’ when responding to Colston and Churchill statue threat. This week the statue defenders showed how better they really are. ,mickeyflew,
302,2020-06-13 16:48:53+00:00,Does #BLMUK list of offensive monuments include William of Orange statue in Cathedral Square Glasgow as he had links to the slave trade. In 1689 (the same year he took over the British throne) he bought all Bristol slave trader Edward Colston's shares in the Royal African Company,scott4indy,
303,2020-06-13 16:47:33+00:00,Edward Colston statue: Bristol's Society of Merchant Venturers supports removal http://dlvr.it/RYZ8xC,PercyFilth_,
304,2020-06-13 16:46:33+00:00, An oxymoronic statement: The statue of Edward Colston - a “philanthropist/slavetrader” - is now at the bottom of a bay in Bristol/ @moorbey @Global_Sisterz @kzshabazz,serious2020,
305,2020-06-13 16:45:09+00:00,And why would black lives matter vandalise Euston Churchill’s statue when so many blacks are named Winston and colston,HuygensKen,
306,2020-06-13 16:45:00+00:00,Anti-racism protesters in Bristol bring down Edward Colston's statue ,LynnRen27,
307,2020-06-13 16:44:31+00:00,I take it you don’t approve of the dumping of the Colston statue into the water?,wirralphil1,
308,2020-06-13 16:44:08+00:00,Let us know what you think! Do you agree that Bristol protestors were right to pull down the Edward Colston statue? Where do we draw the line between preserving history and celebrating it?,Anti_Echo_,
309,2020-06-13 16:43:55+00:00,Could the Colston statue be recast as social reformer Frederick Douglass? | John Crace ,Jeremyonwine,
310,2020-06-13 16:43:49+00:00,Some basic history. African slaves were collected and sold to British / European traders by African sellers. They got quite wealthy from it. This seems to have been forgotten #BLMUK #colstonstatue #slavery #bristol,Spider_Shepherd,
311,2020-06-13 16:42:40+00:00,Tit Bits has been in the news this week after an old Victorian issue of the paper was found inside the Colston statue. Here’s a whistle stop tour of its features: ,DigiVictorian,
312,2020-06-13 16:41:24+00:00,"Hi Caroline, Just to be clear: my response to Toms tweet wasn’t making a point about the removal of slavers statues. (I actually agree with the removal of the Colston statue) It was to point out the irony that Christian ‘religion’ can become so perfectionist, despite the fact..1/",Wilberforce61,
313,2020-06-13 16:41:01+00:00,"Protesters pulled down a statue of Edward Colston, a 17th Century slave trader, and dumped it in the harbor. It has been retrieved and will be placed in a museum ",MehdiRizvi123,
314,2020-06-13 16:38:48+00:00,A protester stands on Colston statue’s plinth in Bristol today. Credit: Jordan Thomas ,ConorGogarty,
315,2020-06-13 16:38:46+00:00,Nomination for new statue in place of #churchill or #colston or #Rhodes....,misteryeldarb,
316,2020-06-13 16:38:44+00:00,And some more #colstonstatue #ColstonHasFallen #BlackLivesMatter,DuchessMRS,
317,2020-06-13 16:37:56+00:00,"Bristol mayor: Colston statue removal was act of 'historical poetry' https://www.theguardian.com/uk-news/2020/jun/13/bristol-mayor-colston-statue-removal-was-act-of-historical-poetry?CMP=share_btn_tw Marvin Rees on the slave trader, institutional racism and his mixed heritage experience",DJSiri,
318,2020-06-13 16:36:51+00:00,"Over the years, there have been a lot of petitions to have Colston’s statue taken down legally. I think you’re right about Cecil Rhodes, though, he was an appalling human. He should definitely come down.",RosellaSamantha,
319,2020-06-13 16:35:04+00:00,"“Marvin Rees, the directly elected mayor of Bristol, has trodden a very delicate line this week. He could not, and would not, condone the toppling of the statue of the slave trader Edward Colston. Nor did he hide his satisfaction, however” https://gu.com/p/e3yf9/stw",TheWatc65808911,
320,2020-06-13 16:34:38+00:00,"What I can’t believe is how the government around the world was ok having statues of Cecil Rhodes, Edward Colston, Christopher Columbus and King Leopold II. Also America really had the nerve to have a statue of Jefferson Davies like WHAT? ",MoIS66344620,
321,2020-06-13 16:34:04+00:00,The toppling of Edward Colston's statue is not an attack on history. It is history ,Favourini,
322,2020-06-13 16:33:53+00:00,"How come the police didn’t step in last weekend in Bristol and stop the Colston statue being removed. Because they were to scared! I’m not racist but it’s always 2 didn’t rules, people are just getting fed up of it all! This country is getting gutless. Enoch Powell was right!",cjlewy,
323,2020-06-13 16:32:45+00:00,"its a shame because it diverts the conversation away from the real problems. Also I doubt any of these ""statue-savers"" have picked up a history book/Googled to learn about any of these men. Or Colston.",kirstya47015601,
324,2020-06-13 16:32:03+00:00,Colston's statue belonged in the river.,PaulVCooper1,
325,2020-06-13 16:31:04+00:00,"""#EdwardColston statue: Bristol's Society of #MerchantVenturers supports removal"" Acknowledgement, late in the day but better than never, of Bristol's 'dark' [sic] history. Colston's Girls School to consult on name change. #BlackLivesMatterUK",calmgrove,
326,2020-06-13 16:30:56+00:00,"An American policeman killed George Floyd. Now Europe is re-examining its colonial history https://article.wn.com/view/2020/06/13/An_American_policeman_killed_George_Floyd_Now_Europe_is_reex/ "" They're looking for the defaced statue of the 17th century slave trader Edward Colston. And just maybe, they're looking at an era gone by.""",ellahoward271,
327,2020-06-13 16:30:04+00:00,"And what has toppling statues done to combat racism? That is what we're aiming for, right? If Colston's statue should be demolished, so should Auschwitz",NLiberelle,
328,2020-06-13 16:28:30+00:00,"This is such a brilliant piece by Parris. The toppling of Colston’s statue was magnificent, and precisely what it and he deserved. Better by far than it being removed by workmen in hi-vis jackets after sober deliberation by a committee. ",Heresy_Corner,
329,2020-06-13 16:27:14+00:00,"There are plenty right now in Bristol on what is now colston Avenue, where the statue was. I started a petition to change road names from colston to Stephenson avenue (after Bristol bus boycott legend) and colston to Floyd street here http://chng.it/gVfvbWfh. Please RT",anarchofin,
330,2020-06-13 16:26:46+00:00,"There are plenty right now in Bristol on what is now colston Avenue, where the statue was. I started a petition to change road names from colston to Stephenson avenue (after Bristol bus boycott legend) and colston to Floyd street here http://chng.it/gVfvbWfh. Please RT",anarchofin,
331,2020-06-13 16:26:13+00:00,Edward Colston: Bristol slave trader statue 'was an affront' bristols mayor is an affront to our city and democracy. ,ukfree2016,
332,2020-06-13 16:26:11+00:00,"The Colston statue has been the subject of debate for at least 6 years. Successive councils have been asked to either remove the statue, or add a plaque referring to Colstons involvement in slavery. Republicans wouldn't advocate the murder of the queen. Black people were slaves ",jenreeve190,
333,2020-06-13 16:26:03+00:00,"Mate, who's rewriting history? The Colston statue removal sparked the largest honest mainstream discussion of the slave trade this country has had in my memory.",apeincage,
334,2020-06-13 16:25:00+00:00,Oh man. There was a copy of Tit-Bits inside the Colston statue. You seen this @DigiVictorian et al?!,cathfeely,
335,2020-06-13 16:24:02+00:00,I hope that this government condemns these thugs who are attacking the police as quickly as they condemned the protestors who took down Colston's statue without hurting or attacking anyone.,DawnLaw98346851,
336,2020-06-13 16:22:18+00:00,The Bristol Mayor outlines the conversation that now needs to take place in every town up and down the land And then in every organisation private and public including HMGovernment Bristol mayor: Colston statue removal was act of 'historical poetry' ,hilda_g75,
337,2020-06-13 16:21:00+00:00,".@UniofOxford’s Oriel College faces renewed calls to remove its statue of imperialist Cecil Rhodes, after the statue of slave owner Edward Colston was toppled in Bristol on Sunday #RhodesMustFall #BlackLivesMatter",timeshighered,
338,2020-06-13 16:19:33+00:00,And I am still trying to get my head around the fact that Colston statue was retrieved so it can be displayed in a museum ,stromberggg_,
339,2020-06-13 16:16:29+00:00,Hearing people say 'our statues' this interests me. Colston statue apparently couldn't raise the funding by public subscription and I wonder how many of the men on plinths really gave two hoots about working class men when they were alive.,JReynoldsBB,
340,2020-06-13 16:16:15+00:00,"Oh c’mon Martin. “Desecration”? They pulled down the statue of a slaver. Who holds Colston close to their hearts in 2020!? And they sprayed Churchill. Can’t condone it, but it happens a lot. He had a green head a while back. That’s all I’ve seen. Do you not support BLM at all?",Sprowser,
341,2020-06-13 16:14:29+00:00,"Ah, so this arsehole on radio4 is trying to say the right wing thugs in London is the fault of the people who took down the Colston statue. No, it's the fault of the right wing thugs and no one else.",nigelwUK,
342,2020-06-13 16:13:51+00:00,"The Council did not have the power here- the Merchant Venturers did &they consistently refused to listen right up to the point it ended up in the drink. ""Society of Merchant Venturers admit it was 'inappropriate' to stop second plaque on Colston Statue"" ",DavidRobjant,
